phase,model_name,display_name,params,folds_used,mean_log_loss,mean_brier,mean_accuracy,mean_auc,std_log_loss,std_brier,std_accuracy,std_auc
train_to_validation,mars_hinge,MARS Hinge,c=0.25; feature_cap=4; interaction_degree=1; knots_per_feature=4,5,0.6016828565690788,0.20740685867412162,0.6652173913043478,0.7466341991341992,0.04385136046389278,0.01947569207963118,0.0379034690742667,0.05405629369695741
train_to_validation,mars_hinge,MARS Hinge,c=0.25; feature_cap=4; interaction_degree=1; knots_per_feature=3,5,0.602360072809823,0.20760580116586821,0.673913043478261,0.7458362193362194,0.04361749835859757,0.019345323043900707,0.03637652289278587,0.0544127899108831
train_to_validation,mars_hinge,MARS Hinge,c=0.25; feature_cap=6; interaction_degree=1; knots_per_feature=4,5,0.6033859435204637,0.20858092228307737,0.6608695652173914,0.7407113997113998,0.03113329813133964,0.014221500701082143,0.042599821613620456,0.0414877568848414
train_to_validation,mars_hinge,MARS Hinge,c=0.25; feature_cap=6; interaction_degree=1; knots_per_feature=3,5,0.603844967225838,0.20861633144772015,0.6608695652173914,0.7387813852813854,0.030553456353189706,0.013821793809069009,0.0325361511893386,0.03944982216825131
train_to_validation,mars_hinge,MARS Hinge,c=0.25; feature_cap=2; interaction_degree=1; knots_per_feature=4,5,0.603891224480471,0.20802848464815313,0.6652173913043478,0.745008658008658,0.0527058044051332,0.02379639961112954,0.0785020438489904,0.08546341556047028
train_to_validation,mars_hinge,MARS Hinge,c=0.25; feature_cap=2; interaction_degree=1; knots_per_feature=3,5,0.6045223675708563,0.2081496455611779,0.6608695652173914,0.7493888888888888,0.05319543416298782,0.024015596059793202,0.08430747578115357,0.0850441048755029
train_to_validation,mars_hinge,MARS Hinge,c=0.5; feature_cap=2; interaction_degree=1; knots_per_feature=4,5,0.6053193818496855,0.20888158266486415,0.6652173913043479,0.7492481962481962,0.055224401456921424,0.024055869885629893,0.06819298757112226,0.07342518405016732
train_to_validation,mars_hinge,MARS Hinge,c=0.5; feature_cap=4; interaction_degree=1; knots_per_feature=4,5,0.6054194265743925,0.2095323301617415,0.6695652173913044,0.7372366522366522,0.04290117819387708,0.017650053174453926,0.034782608695652154,0.040764470493831834
train_to_validation,mars_hinge,MARS Hinge,c=0.1; feature_cap=6; interaction_degree=1; knots_per_feature=3,5,0.6059918878173847,0.20876683426482895,0.6608695652173913,0.7536197691197691,0.03470290353635808,0.01652810131696701,0.05768043113661565,0.07462132534633734
train_to_validation,mars_hinge,MARS Hinge,c=0.1; feature_cap=4; interaction_degree=1; knots_per_feature=3,5,0.6060627737741473,0.20875695268966635,0.7173913043478262,0.7628192640692641,0.039487472315939055,0.01876280449942947,0.06448868249648403,0.08930513012034703
